SalePrice,Lot.Area,Overall.Qual,Overall.Cond,Year.Built,X1st.Flr.SF,X2nd.Flr.SF,Full.Bath,Half.Bath,Bedroom.AbvGr,TotRms.AbvGrd
130000,6930,5,4,1958,1352,0,1,0,3,6
125000,8250,5,7,1935,1032,0,1,0,2,6
80000,5220,5,3,1936,879,0,1,0,2,4
157000,5500,7,5,2004,1073,0,2,0,2,4
148000,11235,4,5,1963,1382,0,1,1,3,6
90000,10791,4,5,1967,1296,0,2,0,2,6
154500,8414,6,8,1963,1068,0,1,0,3,6
153600,11327,5,6,1967,1064,0,1,0,3,6
164500,11777,5,6,1966,1320,0,1,0,3,6
132000,10366,6,7,1964,934,0,1,0,2,4
142500,9000,5,6,1966,1059,0,1,0,3,6
158000,11553,5,5,1968,1159,0,1,1,3,7
149500,7844,6,7,1978,672,728,1,1,3,6
165000,9535,5,5,1967,1458,0,1,1,3,7
180000,10335,5,6,1968,1721,0,2,1,3,7
160500,7176,6,6,1978,1040,0,1,0,3,6
156500,9662,5,4,1977,1967,0,2,0,6,10
157000,8235,5,4,1977,1949,0,2,0,6,10
172500,13650,5,5,1958,1252,668,2,0,4,8
155000,13125,5,4,1957,1803,0,2,0,3,8
170000,17920,5,4,1955,1779,0,1,1,3,6
105000,17529,5,5,1924,872,0,1,0,2,5
145000,10246,4,9,1965,960,0,0,0,0,3
168000,14175,5,6,1956,1437,0,1,1,3,6
278000,20355,7,6,1967,1830,0,1,0,2,6
164000,13050,5,6,1963,1000,0,1,0,1,4
225000,15593,7,4,1953,1304,983,2,0,3,7
130000,10820,5,7,1971,810,0,1,0,2,4
142500,13350,5,5,1974,894,0,1,0,3,5
148400,1700,7,5,1980,880,680,2,1,2,7
190000,5271,7,5,1986,1453,0,1,1,2,6
146000,9375,4,5,1954,1350,0,1,1,3,6
128000,6488,5,5,1942,799,351,1,0,3,6
225000,7800,5,8,1948,1112,896,3,0,3,8
274970,19690,6,7,1966,1575,626,2,0,4,8
235000,19950,6,7,1928,1337,672,2,0,4,8
415000,19800,6,8,1935,1836,1836,3,1,5,7
182000,11679,5,5,1962,1560,0,2,0,3,6
135000,12048,5,6,1952,1488,0,1,0,3,7
137000,10519,5,8,1955,1057,0,1,0,3,6
136900,9525,6,4,1954,1216,639,2,0,4,7
149900,9525,6,5,1953,1068,541,1,1,5,7
123500,6420,5,7,1952,1148,0,1,0,2,6
93000,8335,5,5,1954,1124,0,1,0,3,5
91500,7585,5,3,1948,1002,454,1,0,4,7
180000,11200,6,5,1985,1298,0,2,0,3,5
209000,12128,6,4,1989,1313,1246,2,1,4,9
215000,9554,8,5,1993,1065,846,2,1,3,8
224500,9069,6,8,1993,1440,0,2,0,2,8
229800,11003,7,5,2005,1308,568,2,1,3,7
183600,7488,7,5,2005,1208,0,2,0,2,6
194000,7406,7,5,2006,1220,0,2,0,2,6
193879,6762,7,5,2006,1294,0,2,0,2,6
221500,11210,7,5,2005,1614,0,2,0,3,7
204900,8990,7,5,2006,1498,0,2,0,2,5
239799,8760,7,5,2006,1391,571,2,1,3,7
233555,13377,6,5,2006,1846,0,2,0,3,7
260000,11645,7,5,2005,1734,0,2,0,3,7
294900,11645,8,5,2005,1590,0,2,1,2,6
209700,10984,7,5,2005,945,864,2,1,3,8
225000,9316,7,5,2005,1614,0,2,0,3,7
181000,9316,7,5,2005,784,812,2,1,3,6
220000,10041,8,5,1992,927,988,2,1,3,8
190000,36500,5,5,1964,1582,0,2,0,4,7
180000,21453,6,5,1969,988,0,1,0,1,4
280000,70761,7,5,1975,1533,0,2,0,2,5
158900,12000,6,5,1968,1388,0,2,0,3,6
148000,8846,5,5,1996,914,0,1,0,2,5
145000,13015,5,6,1996,1100,0,1,1,3,5
187000,12438,6,5,1995,795,704,2,1,3,6
193000,8685,7,5,1998,1425,0,2,0,3,5
156000,13568,5,5,1995,990,0,1,0,3,5
235000,9100,7,5,2000,1525,0,2,0,3,6
217000,9236,6,5,1997,1494,0,2,0,3,6
214000,10264,7,5,1999,1588,0,2,0,3,6
196000,9272,7,5,1999,856,893,2,1,3,7
217000,13426,7,5,1999,951,828,2,1,3,7
200000,13450,7,5,2002,920,941,2,1,3,8
192500,14006,7,5,2002,936,840,2,1,3,7
205000,13704,7,5,2001,1541,0,2,0,3,6
132500,10780,5,5,1976,954,0,1,0,3,6
157500,8340,6,6,1977,686,702,1,1,3,6
174000,10385,6,6,1978,1282,0,2,0,3,6
128500,9920,5,6,1969,971,0,1,1,3,5
128500,9560,5,7,1972,864,0,1,0,3,5
149900,9800,5,7,1972,894,0,1,0,3,5
119900,7200,5,8,1972,864,0,1,0,3,5
137000,3612,6,5,1993,630,690,2,1,3,5
255000,11367,8,5,2002,1091,898,2,1,3,7
222000,9930,7,5,2002,878,884,2,1,3,6
214000,9468,6,5,1999,840,915,2,1,3,7
220000,11088,8,5,2002,1358,0,1,1,1,5
275000,14781,8,5,2001,1787,0,2,0,3,7
197000,8726,7,5,2002,872,1037,2,1,4,8
230000,8125,7,5,2002,1654,0,2,0,3,6
268500,10566,8,5,1999,1090,1124,2,1,3,8
210900,21533,7,5,1996,1065,984,2,1,4,9
227000,11250,7,5,1998,1070,869,2,1,3,8
237000,11250,7,5,1995,950,1045,2,1,4,8
274300,9750,7,6,1998,1108,989,2,1,3,8
216837,9100,7,5,2004,1836,0,2,0,3,8
133000,4435,6,5,2003,848,0,1,0,1,4
155900,4435,6,5,2004,848,0,1,0,1,3
233230,15611,8,5,2006,1079,840,2,1,3,8
207000,8810,7,5,2003,1390,0,2,0,3,7
195000,12393,7,5,2004,847,1101,2,1,4,8
200000,9135,6,5,2003,1700,0,2,0,3,7
203160,8581,7,5,2006,851,886,2,1,3,7
195800,8400,7,5,2005,784,827,2,1,3,6
212900,10084,7,5,2005,1552,0,2,0,3,7
196500,11645,7,5,2004,860,860,2,1,3,7
198000,8772,7,5,2005,1336,0,2,0,3,6
173900,8846,6,5,2005,750,750,2,1,3,6
163990,8461,6,5,2005,728,728,2,1,3,8
164990,8767,7,5,2005,1310,0,2,0,3,6
98000,8777,4,6,1910,760,676,2,0,3,6
149900,17755,5,4,1959,1466,0,1,1,3,6
102000,8877,4,5,1951,1220,0,1,0,2,6
127500,7840,6,5,1975,1012,0,2,0,4,4
127500,9400,6,5,1975,980,0,2,0,4,4
119900,16133,5,4,1969,1176,0,1,0,2,5
196500,7162,7,5,2003,806,918,2,1,3,8
117250,8050,6,5,2002,914,0,1,0,2,4
229000,11060,7,5,2003,1164,1150,2,1,3,9
145000,3675,5,5,2005,1072,0,1,0,2,5
140000,3675,6,5,2005,1072,0,2,0,2,5
142500,3675,6,5,2005,1072,0,1,0,2,5
134000,2522,7,5,2004,970,739,2,0,3,7
130000,2522,7,5,2004,970,739,2,0,3,7
130000,2522,6,5,2004,970,739,2,0,3,7
137500,2522,7,5,2004,970,739,2,0,3,7
130000,3363,7,5,2004,976,732,2,0,3,7
97900,6956,4,7,1948,624,312,1,0,3,5
92000,7822,6,3,1915,846,492,2,0,3,7
107000,8707,4,5,1924,1093,576,1,1,4,9
81000,8410,5,3,1910,658,526,1,0,5,8
104900,9738,5,7,1924,949,272,1,0,4,7
115000,8172,5,7,1955,864,0,1,0,2,5
125000,16012,4,4,1954,1482,0,2,0,3,6
116000,8248,5,7,1918,686,564,1,1,3,7
83000,8248,4,4,1922,964,0,1,0,3,8
118500,6204,4,5,1912,954,795,1,0,5,10
35000,8088,2,3,1922,498,0,1,0,1,3
121000,11388,4,7,1910,1055,218,1,0,3,5
160000,7082,5,8,1916,948,980,2,0,5,10
140000,8400,6,5,1940,1192,403,1,0,2,6
137000,10890,5,5,1938,1058,493,2,0,3,6
128000,6430,6,6,1945,816,524,1,0,3,6
160000,7000,7,8,1926,743,736,1,0,3,6
138887,13132,5,5,1914,892,892,1,1,4,9
149000,4899,6,8,1920,755,755,1,0,3,6
102000,6000,5,5,1926,1008,0,2,0,4,7
167000,9399,7,8,1919,818,818,1,1,4,7
200100,7588,7,6,1920,901,901,1,1,4,9
131000,10164,5,5,1939,992,473,2,0,3,6
112000,6191,5,4,1941,824,464,1,0,4,6
140000,9550,7,5,1915,961,756,1,0,3,7
195000,21780,6,5,1920,940,610,1,1,3,7
230000,11435,8,7,1929,792,725,1,0,3,7
194000,12400,5,6,1940,1125,592,1,1,2,7
137500,11600,4,5,1922,1180,0,1,0,2,5
250000,11500,7,7,1936,1020,1037,1,1,3,6
218000,8170,7,7,1929,1122,549,2,0,4,7
239000,16560,6,8,1932,1170,1175,2,1,4,9
199500,12320,7,7,1932,959,650,1,1,3,8
210000,14210,6,7,1930,1104,697,1,1,3,8
230000,14115,6,7,1956,1811,0,1,0,2,6
217500,12984,5,6,1977,1647,0,2,0,3,7
257000,15600,5,7,1950,1278,1037,2,0,4,9
157000,15750,5,5,1953,1336,0,1,0,2,5
223000,16381,6,5,1969,1844,0,2,0,3,7
102000,7288,5,6,1942,976,0,1,0,2,5
145400,7000,6,7,1926,861,424,1,0,3,6
72000,8534,4,4,1925,672,0,1,0,2,4
85000,7030,4,6,1925,641,0,1,0,2,4
106500,8765,4,6,1936,951,0,1,0,2,6
139000,9060,6,5,1957,967,671,2,0,4,6
108000,11040,4,6,1920,897,439,1,1,3,7
51689,12366,3,5,1945,729,0,1,0,2,5
35311,9000,2,3,1949,480,0,0,0,1,4
115000,9000,5,6,1951,1060,336,2,0,4,8
78000,8520,3,5,1916,576,360,1,0,2,6
375000,5748,8,5,2005,1778,0,2,0,2,5
300000,3842,8,5,2004,1646,0,2,0,2,5
242500,23580,6,6,1979,1625,0,2,0,3,6
145000,8385,6,5,1978,1664,0,2,0,4,10
209000,9116,8,5,2001,1491,0,2,0,3,7
135000,10530,6,5,1977,1004,0,1,0,2,4
148000,11080,6,6,1975,1210,0,2,0,3,6
171000,11070,7,5,1988,1959,0,3,0,5,9
335000,26178,7,5,1989,1238,1281,2,1,4,9
230000,8239,7,5,1986,1295,0,2,0,2,5
250764,50102,6,5,1958,1650,0,1,0,2,6
228000,16669,8,6,1981,1707,0,2,1,2,6
176000,13811,6,6,1987,1137,0,2,0,2,5
180000,8049,7,5,1990,1339,0,2,0,2,6
250000,11170,7,5,1990,1298,1216,2,1,4,8
202000,8098,6,5,2000,1403,0,2,0,2,5
312500,14331,8,5,2002,1800,0,2,0,3,7
320000,13618,8,5,2005,1960,0,2,0,3,8
369900,11443,8,5,2005,2028,0,2,0,2,7
359900,11577,9,5,2005,1838,0,2,0,3,9
81500,31250,1,3,1951,1600,0,1,1,3,6
215000,7020,7,5,1997,1368,0,2,0,2,8
164000,4500,6,5,1998,1216,0,2,0,2,5
153500,4500,6,5,1998,1337,0,2,0,2,5
84500,17217,5,5,2006,1140,0,1,0,3,6
104500,2665,5,6,1977,616,688,1,1,3,5
127000,2665,5,6,1977,925,550,2,0,4,6
151400,3964,6,4,1973,1291,1230,2,1,5,10
126500,10172,5,7,1968,874,0,1,0,3,5
146500,11836,5,5,1970,1652,0,2,0,4,8
73000,1470,4,6,1970,630,0,1,0,1,3
79400,1484,4,4,1972,546,546,1,1,3,5
140000,13384,5,5,1969,1360,0,1,0,3,8
92000,1533,5,7,1970,630,0,1,0,1,3
87550,1533,4,5,1970,546,546,1,1,3,5
79500,1526,4,5,1970,546,546,1,1,3,5
90500,1936,4,7,1970,546,546,1,1,3,5
71000,1894,4,5,1970,546,546,1,1,3,6
150900,12640,6,5,1976,1728,0,2,0,4,8
188000,9297,5,5,1976,1728,0,2,0,4,8
160000,17400,5,5,1977,1126,0,2,0,3,5
131000,20000,5,7,1960,1224,0,1,0,4,7
142500,7937,6,6,1984,1003,0,1,0,3,6
131000,8885,5,5,1983,902,0,1,0,2,5
132000,10441,5,5,1992,970,0,1,0,3,6
170000,10010,5,5,1974,1389,0,1,0,2,6
188000,9627,7,5,1993,996,1004,2,1,3,9
